alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,0.5625,4,159,60,3,False,2,IC,5
0,0.5625,4,159,60,4,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
4,0.8125,2,169,70,5,False,2,IC,5
1,0.5625,4,169,70,3,False,2,IC,5
0,0.5625,4,169,70,4,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
4,0.8125,2,179,80,5,False,2,IC,5
1,0.5625,4,179,80,3,False,2,IC,5
0,0.5625,4,179,80,4,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
4,0.8125,2,189,90,5,False,2,IC,5
1,0.5625,4,189,90,3,False,2,IC,5
0,0.5625,4,189,90,4,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
4,0.8125,2,199,100,5,False,2,IC,5
1,0.5625,4,199,100,3,False,2,IC,5
0,0.5625,4,199,100,4,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
0,1.0,1,100,0,4,False,2,IC,5
4,1.0,1,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
1,1.0,1,109,10,3,False,2,IC,5
0,1.0,1,109,10,4,False,2,IC,5
4,1.0,1,109,10,5,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
1,0.96875,2,119,20,3,False,2,IC,5
4,0.9375,3,119,20,5,False,2,IC,5
0,0.875,4,119,20,4,False,2,IC,5
2,0.75,5,119,20,1,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
1,0.9375,2,129,30,3,False,2,IC,5
4,0.9375,2,129,30,5,False,2,IC,5
0,0.71875,4,129,30,4,False,2,IC,5
2,0.625,5,129,30,1,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
4,0.875,2,139,40,5,False,2,IC,5
1,0.84375,3,139,40,3,False,2,IC,5
0,0.625,4,139,40,4,False,2,IC,5
2,0.5625,5,139,40,1,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
1,0.8125,2,149,50,3,False,2,IC,5
4,0.8125,2,149,50,5,False,2,IC,5
0,0.59375,4,149,50,4,False,2,IC,5
2,0.5625,5,149,50,1,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
1,0.8125,2,159,60,3,False,2,IC,5
4,0.8125,2,159,60,5,False,2,IC,5
2,0.5625,4,159,60,1,False,2,IC,5
0,0.5625,4,159,60,4,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
1,0.8125,2,169,70,3,False,2,IC,5
4,0.8125,2,169,70,5,False,2,IC,5
2,0.5625,4,169,70,1,False,2,IC,5
0,0.5625,4,169,70,4,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
1,0.8125,2,179,80,3,False,2,IC,5
4,0.8125,2,179,80,5,False,2,IC,5
2,0.5625,4,179,80,1,False,2,IC,5
0,0.5625,4,179,80,4,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
1,0.8125,2,189,90,3,False,2,IC,5
4,0.8125,2,189,90,5,False,2,IC,5
2,0.5625,4,189,90,1,False,2,IC,5
0,0.5625,4,189,90,4,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
1,0.8125,2,199,100,3,False,2,IC,5
4,0.8125,2,199,100,5,False,2,IC,5
2,0.5625,4,199,100,1,False,2,IC,5
0,0.5625,4,199,100,4,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
1,1.0,1,100,0,2,True,2,IC,5
0,1.0,1,100,0,3,False,2,IC,5
4,1.0,1,100,0,4,False,2,IC,5
3,0.9375,5,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
1,1.0,1,109,10,2,True,2,IC,5
4,1.0,1,109,10,4,False,2,IC,5
0,0.9375,4,109,10,3,False,2,IC,5
3,0.875,5,109,10,5,False,2,IC,5
2,1.0,1,119,20,1,False,2,IC,5
1,1.0,1,119,20,2,True,2,IC,5
4,0.9375,3,119,20,4,False,2,IC,5
3,0.71875,4,119,20,5,False,2,IC,5
0,0.625,5,119,20,3,False,2,IC,5
1,1.0,1,129,30,2,True,2,IC,5
4,0.875,2,129,30,4,False,2,IC,5
2,0.84375,3,129,30,1,False,2,IC,5
3,0.625,4,129,30,5,False,2,IC,5
0,0.625,4,129,30,3,False,2,IC,5
1,1.0,1,139,40,2,True,2,IC,5
4,0.875,2,139,40,4,False,2,IC,5
2,0.8125,3,139,40,1,False,2,IC,5
0,0.59375,4,139,40,3,False,2,IC,5
3,0.5625,5,139,40,5,False,2,IC,5
1,1.0,1,149,50,2,True,2,IC,5
2,0.8125,2,149,50,1,False,2,IC,5
4,0.8125,2,149,50,4,False,2,IC,5
3,0.5625,4,149,50,5,False,2,IC,5
0,0.5625,4,149,50,3,False,2,IC,5
1,1.0,1,159,60,2,True,2,IC,5
2,0.8125,2,159,60,1,False,2,IC,5
4,0.8125,2,159,60,4,False,2,IC,5
3,0.5625,4,159,60,5,False,2,IC,5
0,0.5625,4,159,60,3,False,2,IC,5
1,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
4,0.8125,2,169,70,4,False,2,IC,5
3,0.5625,4,169,70,5,False,2,IC,5
0,0.5625,4,169,70,3,False,2,IC,5
1,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
4,0.8125,2,179,80,4,False,2,IC,5
3,0.5625,4,179,80,5,False,2,IC,5
0,0.5625,4,179,80,3,False,2,IC,5
1,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
4,0.8125,2,189,90,4,False,2,IC,5
3,0.5625,4,189,90,5,False,2,IC,5
0,0.5625,4,189,90,3,False,2,IC,5
1,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
4,0.8125,2,199,100,4,False,2,IC,5
3,0.5625,4,199,100,5,False,2,IC,5
0,0.5625,4,199,100,3,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
0,1.0,1,100,0,4,False,2,IC,5
4,1.0,1,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
1,1.0,1,109,10,3,False,2,IC,5
0,1.0,1,109,10,4,False,2,IC,5
4,0.84375,5,109,10,5,False,2,IC,5
2,1.0,1,119,20,1,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
0,0.96875,3,119,20,4,False,2,IC,5
1,0.90625,4,119,20,3,False,2,IC,5
4,0.625,5,119,20,5,False,2,IC,5
2,1.0,1,129,30,1,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
0,0.9375,3,129,30,4,False,2,IC,5
1,0.6875,4,129,30,3,False,2,IC,5
4,0.625,5,129,30,5,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
2,0.9375,2,139,40,1,False,2,IC,5
0,0.875,3,139,40,4,False,2,IC,5
1,0.625,4,139,40,3,False,2,IC,5
4,0.5625,5,139,40,5,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
0,0.875,2,149,50,4,False,2,IC,5
2,0.8125,3,149,50,1,False,2,IC,5
1,0.59375,4,149,50,3,False,2,IC,5
4,0.5625,5,149,50,5,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
2,0.8125,2,159,60,1,False,2,IC,5
0,0.8125,2,159,60,4,False,2,IC,5
1,0.5625,4,159,60,3,False,2,IC,5
4,0.5625,4,159,60,5,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
0,0.8125,2,169,70,4,False,2,IC,5
1,0.5625,4,169,70,3,False,2,IC,5
4,0.5625,4,169,70,5,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
0,0.8125,2,179,80,4,False,2,IC,5
1,0.5625,4,179,80,3,False,2,IC,5
4,0.5625,4,179,80,5,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
0,0.8125,2,189,90,4,False,2,IC,5
1,0.5625,4,189,90,3,False,2,IC,5
4,0.5625,4,189,90,5,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
0,0.8125,2,199,100,4,False,2,IC,5
1,0.5625,4,199,100,3,False,2,IC,5
4,0.5625,4,199,100,5,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
0,1.0,1,100,0,4,False,2,IC,5
4,1.0,1,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
1,1.0,1,109,10,3,False,2,IC,5
0,0.9375,4,109,10,4,False,2,IC,5
4,0.9375,4,109,10,5,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
2,0.9375,2,119,20,1,False,2,IC,5
0,0.9375,2,119,20,4,False,2,IC,5
1,0.75,4,119,20,3,False,2,IC,5
4,0.71875,5,119,20,5,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
2,0.90625,2,129,30,1,False,2,IC,5
0,0.90625,2,129,30,4,False,2,IC,5
1,0.65625,4,129,30,3,False,2,IC,5
4,0.5625,5,129,30,5,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
0,0.875,2,139,40,4,False,2,IC,5
2,0.8125,3,139,40,1,False,2,IC,5
1,0.5625,4,139,40,3,False,2,IC,5
4,0.5625,4,139,40,5,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
2,0.8125,2,149,50,1,False,2,IC,5
0,0.8125,2,149,50,4,False,2,IC,5
1,0.5625,4,149,50,3,False,2,IC,5
4,0.5625,4,149,50,5,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
2,0.8125,2,159,60,1,False,2,IC,5
0,0.8125,2,159,60,4,False,2,IC,5
1,0.5625,4,159,60,3,False,2,IC,5
4,0.5625,4,159,60,5,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
0,0.8125,2,169,70,4,False,2,IC,5
1,0.5625,4,169,70,3,False,2,IC,5
4,0.5625,4,169,70,5,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
0,0.8125,2,179,80,4,False,2,IC,5
1,0.5625,4,179,80,3,False,2,IC,5
4,0.5625,4,179,80,5,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
0,0.8125,2,189,90,4,False,2,IC,5
1,0.5625,4,189,90,3,False,2,IC,5
4,0.5625,4,189,90,5,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
0,0.8125,2,199,100,4,False,2,IC,5
1,0.5625,4,199,100,3,False,2,IC,5
4,0.5625,4,199,100,5,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
1,1.0,1,100,0,2,True,2,IC,5
0,1.0,1,100,0,3,False,2,IC,5
4,1.0,1,100,0,4,False,2,IC,5
3,0.90625,5,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,5,False,2,IC,5
1,1.0,1,109,10,2,True,2,IC,5
0,1.0,1,109,10,3,False,2,IC,5
4,1.0,1,109,10,4,False,2,IC,5
3,1.0,1,119,20,5,False,2,IC,5
1,1.0,1,119,20,2,True,2,IC,5
0,1.0,1,119,20,3,False,2,IC,5
4,1.0,1,119,20,4,False,2,IC,5
2,0.78125,5,119,20,1,False,2,IC,5
1,1.0,1,129,30,2,True,2,IC,5
0,0.96875,2,129,30,3,False,2,IC,5
3,0.875,3,129,30,5,False,2,IC,5
4,0.75,4,129,30,4,False,2,IC,5
2,0.6875,5,129,30,1,False,2,IC,5
1,1.0,1,139,40,2,True,2,IC,5
0,0.875,2,139,40,3,False,2,IC,5
3,0.8125,3,139,40,5,False,2,IC,5
2,0.65625,4,139,40,1,False,2,IC,5
4,0.65625,4,139,40,4,False,2,IC,5
1,1.0,1,149,50,2,True,2,IC,5
3,0.8125,2,149,50,5,False,2,IC,5
0,0.8125,2,149,50,3,False,2,IC,5
4,0.625,4,149,50,4,False,2,IC,5
2,0.5625,5,149,50,1,False,2,IC,5
1,1.0,1,159,60,2,True,2,IC,5
3,0.8125,2,159,60,5,False,2,IC,5
0,0.8125,2,159,60,3,False,2,IC,5
2,0.5625,4,159,60,1,False,2,IC,5
4,0.5625,4,159,60,4,False,2,IC,5
1,1.0,1,169,70,2,True,2,IC,5
3,0.8125,2,169,70,5,False,2,IC,5
0,0.8125,2,169,70,3,False,2,IC,5
2,0.5625,4,169,70,1,False,2,IC,5
4,0.5625,4,169,70,4,False,2,IC,5
1,1.0,1,179,80,2,True,2,IC,5
3,0.8125,2,179,80,5,False,2,IC,5
0,0.8125,2,179,80,3,False,2,IC,5
2,0.5625,4,179,80,1,False,2,IC,5
4,0.5625,4,179,80,4,False,2,IC,5
1,1.0,1,189,90,2,True,2,IC,5
3,0.8125,2,189,90,5,False,2,IC,5
0,0.8125,2,189,90,3,False,2,IC,5
2,0.5625,4,189,90,1,False,2,IC,5
4,0.5625,4,189,90,4,False,2,IC,5
1,1.0,1,199,100,2,True,2,IC,5
3,0.8125,2,199,100,5,False,2,IC,5
0,0.8125,2,199,100,3,False,2,IC,5
2,0.5625,4,199,100,1,False,2,IC,5
4,0.5625,4,199,100,4,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
4,1.0,1,100,0,4,False,2,IC,5
0,0.9375,5,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
1,0.96875,3,109,10,3,False,2,IC,5
0,0.875,4,109,10,5,False,2,IC,5
4,0.8125,5,109,10,4,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
1,0.9375,2,119,20,3,False,2,IC,5
0,0.875,3,119,20,5,False,2,IC,5
2,0.75,4,119,20,1,False,2,IC,5
4,0.65625,5,119,20,4,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
1,0.875,2,129,30,3,False,2,IC,5
2,0.75,3,129,30,1,False,2,IC,5
0,0.75,3,129,30,5,False,2,IC,5
4,0.5625,5,129,30,4,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
1,0.8125,2,139,40,3,False,2,IC,5
0,0.75,3,139,40,5,False,2,IC,5
2,0.625,4,139,40,1,False,2,IC,5
4,0.5625,5,139,40,4,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
1,0.8125,2,149,50,3,False,2,IC,5
0,0.75,3,149,50,5,False,2,IC,5
2,0.5625,4,149,50,1,False,2,IC,5
4,0.5625,4,149,50,4,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
1,0.8125,2,159,60,3,False,2,IC,5
0,0.75,3,159,60,5,False,2,IC,5
2,0.5625,4,159,60,1,False,2,IC,5
4,0.5625,4,159,60,4,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
1,0.8125,2,169,70,3,False,2,IC,5
0,0.75,3,169,70,5,False,2,IC,5
2,0.5625,4,169,70,1,False,2,IC,5
4,0.5625,4,169,70,4,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
1,0.8125,2,179,80,3,False,2,IC,5
0,0.75,3,179,80,5,False,2,IC,5
2,0.5625,4,179,80,1,False,2,IC,5
4,0.5625,4,179,80,4,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
1,0.8125,2,189,90,3,False,2,IC,5
0,0.75,3,189,90,5,False,2,IC,5
2,0.5625,4,189,90,1,False,2,IC,5
4,0.5625,4,189,90,4,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
1,0.8125,2,199,100,3,False,2,IC,5
0,0.75,3,199,100,5,False,2,IC,5
2,0.5625,4,199,100,1,False,2,IC,5
4,0.5625,4,199,100,4,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
1,1.0,1,100,0,2,True,2,IC,5
0,1.0,1,100,0,3,False,2,IC,5
4,1.0,1,100,0,4,False,2,IC,5
3,0.96875,5,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
1,1.0,1,109,10,2,True,2,IC,5
4,1.0,1,109,10,4,False,2,IC,5
0,0.9375,4,109,10,3,False,2,IC,5
3,0.875,5,109,10,5,False,2,IC,5
2,1.0,1,119,20,1,False,2,IC,5
1,1.0,1,119,20,2,True,2,IC,5
4,1.0,1,119,20,4,False,2,IC,5
0,0.75,4,119,20,3,False,2,IC,5
3,0.6875,5,119,20,5,False,2,IC,5
1,1.0,1,129,30,2,True,2,IC,5
2,0.90625,2,129,30,1,False,2,IC,5
4,0.875,3,129,30,4,False,2,IC,5
3,0.59375,4,129,30,5,False,2,IC,5
0,0.5625,5,129,30,3,False,2,IC,5
1,1.0,1,139,40,2,True,2,IC,5
2,0.8125,2,139,40,1,False,2,IC,5
4,0.8125,2,139,40,4,False,2,IC,5
3,0.5625,4,139,40,5,False,2,IC,5
0,0.5625,4,139,40,3,False,2,IC,5
1,1.0,1,149,50,2,True,2,IC,5
2,0.8125,2,149,50,1,False,2,IC,5
4,0.8125,2,149,50,4,False,2,IC,5
0,0.5625,4,149,50,3,False,2,IC,5
3,0.53125,5,149,50,5,False,2,IC,5
1,1.0,1,159,60,2,True,2,IC,5
2,0.8125,2,159,60,1,False,2,IC,5
4,0.8125,2,159,60,4,False,2,IC,5
0,0.5625,4,159,60,3,False,2,IC,5
3,0.53125,5,159,60,5,False,2,IC,5
1,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
4,0.8125,2,169,70,4,False,2,IC,5
0,0.5625,4,169,70,3,False,2,IC,5
3,0.53125,5,169,70,5,False,2,IC,5
1,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
4,0.8125,2,179,80,4,False,2,IC,5
0,0.5625,4,179,80,3,False,2,IC,5
3,0.53125,5,179,80,5,False,2,IC,5
1,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
4,0.8125,2,189,90,4,False,2,IC,5
0,0.5625,4,189,90,3,False,2,IC,5
3,0.53125,5,189,90,5,False,2,IC,5
1,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
4,0.8125,2,199,100,4,False,2,IC,5
0,0.5625,4,199,100,3,False,2,IC,5
3,0.53125,5,199,100,5,False,2,IC,5
1,1.0,1,100,0,1,False,2,IC,5
4,1.0,1,100,0,2,True,2,IC,5
3,0.96875,3,100,0,3,False,2,IC,5
0,0.9375,4,100,0,4,False,2,IC,5
2,0.90625,5,100,0,5,False,2,IC,5
4,1.0,1,109,10,2,True,2,IC,5
1,0.9375,2,109,10,1,False,2,IC,5
3,0.90625,3,109,10,3,False,2,IC,5
2,0.75,4,109,10,5,False,2,IC,5
0,0.75,4,109,10,4,False,2,IC,5
4,1.0,1,119,20,2,True,2,IC,5
1,0.9375,2,119,20,1,False,2,IC,5
3,0.875,3,119,20,3,False,2,IC,5
0,0.625,4,119,20,4,False,2,IC,5
2,0.5625,5,119,20,5,False,2,IC,5
4,1.0,1,129,30,2,True,2,IC,5
1,0.9375,2,129,30,1,False,2,IC,5
3,0.78125,3,129,30,3,False,2,IC,5
0,0.5625,4,129,30,4,False,2,IC,5
2,0.5,5,129,30,5,False,2,IC,5
4,1.0,1,139,40,2,True,2,IC,5
1,0.875,2,139,40,1,False,2,IC,5
3,0.78125,3,139,40,3,False,2,IC,5
0,0.5625,4,139,40,4,False,2,IC,5
2,0.5,5,139,40,5,False,2,IC,5
4,1.0,1,149,50,2,True,2,IC,5
1,0.8125,2,149,50,1,False,2,IC,5
3,0.78125,3,149,50,3,False,2,IC,5
0,0.5625,4,149,50,4,False,2,IC,5
2,0.5,5,149,50,5,False,2,IC,5
4,1.0,1,159,60,2,True,2,IC,5
1,0.8125,2,159,60,1,False,2,IC,5
3,0.78125,3,159,60,3,False,2,IC,5
0,0.5625,4,159,60,4,False,2,IC,5
2,0.5,5,159,60,5,False,2,IC,5
4,1.0,1,169,70,2,True,2,IC,5
1,0.8125,2,169,70,1,False,2,IC,5
3,0.78125,3,169,70,3,False,2,IC,5
0,0.5625,4,169,70,4,False,2,IC,5
2,0.5,5,169,70,5,False,2,IC,5
4,1.0,1,179,80,2,True,2,IC,5
1,0.8125,2,179,80,1,False,2,IC,5
3,0.78125,3,179,80,3,False,2,IC,5
0,0.5625,4,179,80,4,False,2,IC,5
2,0.5,5,179,80,5,False,2,IC,5
4,1.0,1,189,90,2,True,2,IC,5
1,0.8125,2,189,90,1,False,2,IC,5
3,0.78125,3,189,90,3,False,2,IC,5
0,0.5625,4,189,90,4,False,2,IC,5
2,0.5,5,189,90,5,False,2,IC,5
4,1.0,1,199,100,2,True,2,IC,5
1,0.8125,2,199,100,1,False,2,IC,5
3,0.78125,3,199,100,3,False,2,IC,5
0,0.5625,4,199,100,4,False,2,IC,5
2,0.5,5,199,100,5,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
0,1.0,1,100,0,4,False,2,IC,5
4,1.0,1,100,0,5,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
1,1.0,1,109,10,3,False,2,IC,5
0,1.0,1,109,10,4,False,2,IC,5
4,1.0,1,109,10,5,False,2,IC,5
2,0.90625,5,109,10,1,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
1,1.0,1,119,20,3,False,2,IC,5
4,0.9375,3,119,20,5,False,2,IC,5
2,0.75,4,119,20,1,False,2,IC,5
0,0.75,4,119,20,4,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
1,0.9375,2,129,30,3,False,2,IC,5
4,0.8125,3,129,30,5,False,2,IC,5
2,0.625,4,129,30,1,False,2,IC,5
0,0.5625,5,129,30,4,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
1,0.8125,2,139,40,3,False,2,IC,5
4,0.8125,2,139,40,5,False,2,IC,5
2,0.5625,4,139,40,1,False,2,IC,5
0,0.5625,4,139,40,4,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
1,0.8125,2,149,50,3,False,2,IC,5
4,0.8125,2,149,50,5,False,2,IC,5
2,0.5625,4,149,50,1,False,2,IC,5
0,0.5625,4,149,50,4,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
1,0.8125,2,159,60,3,False,2,IC,5
4,0.8125,2,159,60,5,False,2,IC,5
2,0.5625,4,159,60,1,False,2,IC,5
0,0.5625,4,159,60,4,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
1,0.8125,2,169,70,3,False,2,IC,5
4,0.8125,2,169,70,5,False,2,IC,5
2,0.5625,4,169,70,1,False,2,IC,5
0,0.5625,4,169,70,4,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
1,0.8125,2,179,80,3,False,2,IC,5
4,0.8125,2,179,80,5,False,2,IC,5
2,0.5625,4,179,80,1,False,2,IC,5
0,0.5625,4,179,80,4,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
1,0.8125,2,189,90,3,False,2,IC,5
4,0.8125,2,189,90,5,False,2,IC,5
2,0.5625,4,189,90,1,False,2,IC,5
0,0.5625,4,189,90,4,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
1,0.8125,2,199,100,3,False,2,IC,5
4,0.8125,2,199,100,5,False,2,IC,5
2,0.5625,4,199,100,1,False,2,IC,5
0,0.5625,4,199,100,4,False,2,IC,5
2,1.0,1,100,0,1,False,2,IC,5
3,1.0,1,100,0,2,True,2,IC,5
1,1.0,1,100,0,3,False,2,IC,5
0,1.0,1,100,0,4,False,2,IC,5
4,1.0,1,100,0,5,False,2,IC,5
2,1.0,1,109,10,1,False,2,IC,5
3,1.0,1,109,10,2,True,2,IC,5
0,1.0,1,109,10,4,False,2,IC,5
4,0.90625,4,109,10,5,False,2,IC,5
1,0.8125,5,109,10,3,False,2,IC,5
3,1.0,1,119,20,2,True,2,IC,5
0,1.0,1,119,20,4,False,2,IC,5
2,0.9375,3,119,20,1,False,2,IC,5
1,0.6875,4,119,20,3,False,2,IC,5
4,0.65625,5,119,20,5,False,2,IC,5
3,1.0,1,129,30,2,True,2,IC,5
0,1.0,1,129,30,4,False,2,IC,5
2,0.8125,3,129,30,1,False,2,IC,5
1,0.6875,4,129,30,3,False,2,IC,5
4,0.5625,5,129,30,5,False,2,IC,5
3,1.0,1,139,40,2,True,2,IC,5
2,0.8125,2,139,40,1,False,2,IC,5
0,0.8125,2,139,40,4,False,2,IC,5
1,0.5625,4,139,40,3,False,2,IC,5
4,0.5625,4,139,40,5,False,2,IC,5
3,1.0,1,149,50,2,True,2,IC,5
2,0.8125,2,149,50,1,False,2,IC,5
0,0.8125,2,149,50,4,False,2,IC,5
1,0.5625,4,149,50,3,False,2,IC,5
4,0.5625,4,149,50,5,False,2,IC,5
3,1.0,1,159,60,2,True,2,IC,5
2,0.8125,2,159,60,1,False,2,IC,5
0,0.8125,2,159,60,4,False,2,IC,5
1,0.5625,4,159,60,3,False,2,IC,5
4,0.5625,4,159,60,5,False,2,IC,5
3,1.0,1,169,70,2,True,2,IC,5
2,0.8125,2,169,70,1,False,2,IC,5
0,0.8125,2,169,70,4,False,2,IC,5
1,0.5625,4,169,70,3,False,2,IC,5
4,0.5625,4,169,70,5,False,2,IC,5
3,1.0,1,179,80,2,True,2,IC,5
2,0.8125,2,179,80,1,False,2,IC,5
0,0.8125,2,179,80,4,False,2,IC,5
1,0.5625,4,179,80,3,False,2,IC,5
4,0.5625,4,179,80,5,False,2,IC,5
3,1.0,1,189,90,2,True,2,IC,5
2,0.8125,2,189,90,1,False,2,IC,5
0,0.8125,2,189,90,4,False,2,IC,5
1,0.5625,4,189,90,3,False,2,IC,5
4,0.5625,4,189,90,5,False,2,IC,5
3,1.0,1,199,100,2,True,2,IC,5
2,0.8125,2,199,100,1,False,2,IC,5
0,0.8125,2,199,100,4,False,2,IC,5
1,0.5625,4,199,100,3,False,2,IC,5
4,0.5625,4,199,100,5,False,2,IC,5
3,1.0,1,100,0,1,False,2,IC,5
1,1.0,1,100,0,2,True,2,IC,5
4,1.0,1,100,0,3,False,2,IC,5
2,0.9375,4,100,0,4,False,2,IC,5
0,0.90625,5,100,0,5,False,2,IC,5
3,1.0,1,109,10,1,False,2,IC,5
1,1.0,1,109,10,2,True,2,IC,5
4,0.96875,3,109,10,3,False,2,IC,5
0,0.90625,4,109,10,5,False,2,IC,5
2,0.8125,5,109,10,4,False,2,IC,5
1,1.0,1,119,20,2,True,2,IC,5
0,0.90625,2,119,20,5,False,2,IC,5
4,0.875,3,119,20,3,False,2,IC,5
2,0.8125,4,119,20,4,False,2,IC,5
3,0.75,5,119,20,1,False,2,IC,5
1,1.0,1,129,30,2,True,2,IC,5
0,0.78125,2,129,30,5,False,2,IC,5
2,0.75,3,129,30,4,False,2,IC,5
4,0.71875,4,129,30,3,False,2,IC,5
